ref_id,strike_price,option_type,token,stock_name,series,nubra_name,lot_size,asset,expiry,exchange,derivative_type,isin,asset_type,tick_size,underlying_prev_close,freeze_qty_limit,asset_code,zanskar_id,prev_close
1389186,2010000.0,CE,77260,FINNIFTY26JUN20100CE,__,OPT_FINNIFTY_20260630_CE_2010000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6992.0,
1389187,2010000.0,PE,77261,FINNIFTY26JUN20100PE,__,OPT_FINNIFTY_20260630_PE_2010000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6993.0,
1389188,2020000.0,CE,77262,FINNIFTY26JUN20200CE,__,OPT_FINNIFTY_20260630_CE_2020000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6994.0,
1389189,2020000.0,PE,77263,FINNIFTY26JUN20200PE,__,OPT_FINNIFTY_20260630_PE_2020000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6995.0,
1389190,2030000.0,CE,77264,FINNIFTY26JUN20300CE,__,OPT_FINNIFTY_20260630_CE_2030000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6996.0,
1389191,2030000.0,PE,77265,FINNIFTY26JUN20300PE,__,OPT_FINNIFTY_20260630_PE_2030000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6997.0,
1389192,2040000.0,CE,77266,FINNIFTY26JUN20400CE,__,OPT_FINNIFTY_20260630_CE_2040000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6998.0,
1389193,2040000.0,PE,77267,FINNIFTY26JUN20400PE,__,OPT_FINNIFTY_20260630_PE_2040000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,6999.0,
1389194,2050000.0,CE,77268,FINNIFTY26JUN20500CE,__,OPT_FINNIFTY_20260630_CE_2050000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7000.0,344905.0
1389195,2050000.0,PE,77269,FINNIFTY26JUN20500PE,__,OPT_FINNIFTY_20260630_PE_2050000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7001.0,220.0
1389196,2060000.0,CE,77273,FINNIFTY26JUN20600CE,__,OPT_FINNIFTY_20260630_CE_2060000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7002.0,
1389197,2060000.0,PE,77274,FINNIFTY26JUN20600PE,__,OPT_FINNIFTY_20260630_PE_2060000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7003.0,
1389198,2070000.0,CE,77287,FINNIFTY26JUN20700CE,__,OPT_FINNIFTY_20260630_CE_2070000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7004.0,
1389199,2070000.0,PE,77288,FINNIFTY26JUN20700PE,__,OPT_FINNIFTY_20260630_PE_2070000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7005.0,
1389200,2080000.0,CE,77289,FINNIFTY26JUN20800CE,__,OPT_FINNIFTY_20260630_CE_2080000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7006.0,
1389201,2080000.0,PE,77290,FINNIFTY26JUN20800PE,__,OPT_FINNIFTY_20260630_PE_2080000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7007.0,
1389202,2090000.0,CE,77291,FINNIFTY26JUN20900CE,__,OPT_FINNIFTY_20260630_CE_2090000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7008.0,
1389203,2090000.0,PE,77292,FINNIFTY26JUN20900PE,__,OPT_FINNIFTY_20260630_PE_2090000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7009.0,
1389204,2100000.0,CE,77293,FINNIFTY26JUN21000CE,__,OPT_FINNIFTY_20260630_CE_2100000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7010.0,300075.0
1389205,2100000.0,PE,77294,FINNIFTY26JUN21000PE,__,OPT_FINNIFTY_20260630_PE_2100000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7011.0,150.0
1389206,2110000.0,CE,77295,FINNIFTY26JUN21100CE,__,OPT_FINNIFTY_20260630_CE_2110000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7012.0,
1389207,2110000.0,PE,77296,FINNIFTY26JUN21100PE,__,OPT_FINNIFTY_20260630_PE_2110000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7013.0,
1389208,2120000.0,CE,77297,FINNIFTY26JUN21200CE,__,OPT_FINNIFTY_20260630_CE_2120000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7014.0,
1389209,2120000.0,PE,77298,FINNIFTY26JUN21200PE,__,OPT_FINNIFTY_20260630_PE_2120000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7015.0,
1389210,2130000.0,CE,77299,FINNIFTY26JUN21300CE,__,OPT_FINNIFTY_20260630_CE_2130000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7016.0,274155.0
1389211,2130000.0,PE,77300,FINNIFTY26JUN21300PE,__,OPT_FINNIFTY_20260630_PE_2130000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7017.0,400.0
1389212,2140000.0,CE,77301,FINNIFTY26JUN21400CE,__,OPT_FINNIFTY_20260630_CE_2140000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7018.0,265710.0
1389213,2140000.0,PE,77302,FINNIFTY26JUN21400PE,__,OPT_FINNIFTY_20260630_PE_2140000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7019.0,15195.0
1389214,2150000.0,CE,77303,FINNIFTY26JUN21500CE,__,OPT_FINNIFTY_20260630_CE_2150000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7020.0,257360.0
1389215,2150000.0,PE,77304,FINNIFTY26JUN21500PE,__,OPT_FINNIFTY_20260630_PE_2150000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7021.0,135.0
1389216,2160000.0,CE,77305,FINNIFTY26JUN21600CE,__,OPT_FINNIFTY_20260630_CE_2160000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7022.0,249120.0
1389217,2160000.0,PE,77306,FINNIFTY26JUN21600PE,__,OPT_FINNIFTY_20260630_PE_2160000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7023.0,18250.0
1389218,2170000.0,CE,77307,FINNIFTY26JUN21700CE,__,OPT_FINNIFTY_20260630_CE_2170000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7024.0,240995.0
1389219,2170000.0,PE,77308,FINNIFTY26JUN21700PE,__,OPT_FINNIFTY_20260630_PE_2170000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7025.0,19940.0
1389220,2180000.0,CE,77309,FINNIFTY26JUN21800CE,__,OPT_FINNIFTY_20260630_CE_2180000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7026.0,232980.0
1389221,2180000.0,PE,77310,FINNIFTY26JUN21800PE,__,OPT_FINNIFTY_20260630_PE_2180000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7027.0,21750.0
1389222,2190000.0,CE,77311,FINNIFTY26JUN21900CE,__,OPT_FINNIFTY_20260630_CE_2190000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7028.0,225090.0
1389223,2190000.0,PE,77312,FINNIFTY26JUN21900PE,__,OPT_FINNIFTY_20260630_PE_2190000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7029.0,800.0
1389224,2200000.0,CE,77313,FINNIFTY26JUN22000CE,__,OPT_FINNIFTY_20260630_CE_2200000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7030.0,217320.0
1389225,2200000.0,PE,77314,FINNIFTY26JUN22000PE,__,OPT_FINNIFTY_20260630_PE_2200000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7031.0,70.0
1389226,2210000.0,CE,77315,FINNIFTY26JUN22100CE,__,OPT_FINNIFTY_20260630_CE_2210000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7032.0,209685.0
1389227,2210000.0,PE,77316,FINNIFTY26JUN22100PE,__,OPT_FINNIFTY_20260630_PE_2210000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7033.0,27915.0
1389228,2220000.0,CE,77317,FINNIFTY26JUN22200CE,__,OPT_FINNIFTY_20260630_CE_2220000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7034.0,202175.0
1389229,2220000.0,PE,77318,FINNIFTY26JUN22200PE,__,OPT_FINNIFTY_20260630_PE_2220000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7035.0,250.0
1389230,2230000.0,CE,77319,FINNIFTY26JUN22300CE,__,OPT_FINNIFTY_20260630_CE_2230000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7036.0,194890.0
1389231,2230000.0,PE,77320,FINNIFTY26JUN22300PE,__,OPT_FINNIFTY_20260630_PE_2230000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7037.0,1175.0
1389232,2240000.0,CE,77321,FINNIFTY26JUN22400CE,__,OPT_FINNIFTY_20260630_CE_2240000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7038.0,187645.0
1389233,2240000.0,PE,77322,FINNIFTY26JUN22400PE,__,OPT_FINNIFTY_20260630_PE_2240000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7039.0,150.0
1389234,2250000.0,CE,77323,FINNIFTY26JUN22500CE,__,OPT_FINNIFTY_20260630_CE_2250000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7040.0,180545.0
1389235,2250000.0,PE,77324,FINNIFTY26JUN22500PE,__,OPT_FINNIFTY_20260630_PE_2250000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7041.0,100.0
1389236,2260000.0,CE,77325,FINNIFTY26JUN22600CE,__,OPT_FINNIFTY_20260630_CE_2260000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7042.0,173510.0
1389237,2260000.0,PE,77326,FINNIFTY26JUN22600PE,__,OPT_FINNIFTY_20260630_PE_2260000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7043.0,600.0
1389238,2270000.0,CE,77327,FINNIFTY26JUN22700CE,__,OPT_FINNIFTY_20260630_CE_2270000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7044.0,166720.0
1389239,2270000.0,PE,77328,FINNIFTY26JUN22700PE,__,OPT_FINNIFTY_20260630_PE_2270000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7045.0,150.0
1389240,2280000.0,CE,77331,FINNIFTY26JUN22800CE,__,OPT_FINNIFTY_20260630_CE_2280000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7046.0,160080.0
1389241,2280000.0,PE,77332,FINNIFTY26JUN22800PE,__,OPT_FINNIFTY_20260630_PE_2280000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7047.0,700.0
1389242,2290000.0,CE,77333,FINNIFTY26JUN22900CE,__,OPT_FINNIFTY_20260630_CE_2290000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7048.0,153595.0
1389243,2290000.0,PE,77369,FINNIFTY26JUN22900PE,__,OPT_FINNIFTY_20260630_PE_2290000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7049.0,500.0
1389244,2300000.0,CE,77383,FINNIFTY26JUN23000CE,__,OPT_FINNIFTY_20260630_CE_2300000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7050.0,147265.0
1389245,2300000.0,PE,77450,FINNIFTY26JUN23000PE,__,OPT_FINNIFTY_20260630_PE_2300000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7051.0,105.0
1389246,2310000.0,CE,77451,FINNIFTY26JUN23100CE,__,OPT_FINNIFTY_20260630_CE_2310000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7052.0,141095.0
1389247,2310000.0,PE,77457,FINNIFTY26JUN23100PE,__,OPT_FINNIFTY_20260630_PE_2310000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7053.0,1220.0
1389248,2320000.0,CE,77458,FINNIFTY26JUN23200CE,__,OPT_FINNIFTY_20260630_CE_2320000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7054.0,135085.0
1389249,2320000.0,PE,77459,FINNIFTY26JUN23200PE,__,OPT_FINNIFTY_20260630_PE_2320000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7055.0,500.0
1389250,2330000.0,CE,77460,FINNIFTY26JUN23300CE,__,OPT_FINNIFTY_20260630_CE_2330000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7056.0,129235.0
1389251,2330000.0,PE,77461,FINNIFTY26JUN23300PE,__,OPT_FINNIFTY_20260630_PE_2330000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7057.0,745.0
1389252,2340000.0,CE,77462,FINNIFTY26JUN23400CE,__,OPT_FINNIFTY_20260630_CE_2340000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7058.0,123550.0
1389253,2340000.0,PE,77463,FINNIFTY26JUN23400PE,__,OPT_FINNIFTY_20260630_PE_2340000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7059.0,500.0
1389254,2350000.0,CE,77464,FINNIFTY26JUN23500CE,__,OPT_FINNIFTY_20260630_CE_2350000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7060.0,118020.0
1389255,2350000.0,PE,77465,FINNIFTY26JUN23500PE,__,OPT_FINNIFTY_20260630_PE_2350000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7061.0,180.0
1389256,2360000.0,CE,77466,FINNIFTY26JUN23600CE,__,OPT_FINNIFTY_20260630_CE_2360000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7062.0,112660.0
1389257,2360000.0,PE,77469,FINNIFTY26JUN23600PE,__,OPT_FINNIFTY_20260630_PE_2360000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7063.0,155.0
1389258,2370000.0,CE,77470,FINNIFTY26JUN23700CE,__,OPT_FINNIFTY_20260630_CE_2370000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7064.0,107460.0
1389259,2370000.0,PE,77471,FINNIFTY26JUN23700PE,__,OPT_FINNIFTY_20260630_PE_2370000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7065.0,150.0
1389260,2380000.0,CE,77472,FINNIFTY26JUN23800CE,__,OPT_FINNIFTY_20260630_CE_2380000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7066.0,102425.0
1389261,2380000.0,PE,77473,FINNIFTY26JUN23800PE,__,OPT_FINNIFTY_20260630_PE_2380000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7067.0,635.0
1389262,2390000.0,CE,77474,FINNIFTY26JUN23900CE,__,OPT_FINNIFTY_20260630_CE_2390000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7068.0,97540.0
1389263,2390000.0,PE,77475,FINNIFTY26JUN23900PE,__,OPT_FINNIFTY_20260630_PE_2390000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7069.0,245.0
1389264,2400000.0,CE,77476,FINNIFTY26JUN24000CE,__,OPT_FINNIFTY_20260630_CE_2400000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7070.0,92825.0
1389265,2400000.0,PE,77477,FINNIFTY26JUN24000PE,__,OPT_FINNIFTY_20260630_PE_2400000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7071.0,295.0
1389266,2410000.0,CE,77478,FINNIFTY26JUN24100CE,__,OPT_FINNIFTY_20260630_CE_2410000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7072.0,88275.0
1389267,2410000.0,PE,77479,FINNIFTY26JUN24100PE,__,OPT_FINNIFTY_20260630_PE_2410000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7073.0,475.0
1389268,2420000.0,CE,77480,FINNIFTY26JUN24200CE,__,OPT_FINNIFTY_20260630_CE_2420000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7074.0,83880.0
1389269,2420000.0,PE,77481,FINNIFTY26JUN24200PE,__,OPT_FINNIFTY_20260630_PE_2420000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7075.0,380.0
1389270,2430000.0,CE,77482,FINNIFTY26JUN24300CE,__,OPT_FINNIFTY_20260630_CE_2430000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7076.0,79645.0
1389271,2430000.0,PE,77483,FINNIFTY26JUN24300PE,__,OPT_FINNIFTY_20260630_PE_2430000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7077.0,465.0
1389272,2440000.0,CE,77484,FINNIFTY26JUN24400CE,__,OPT_FINNIFTY_20260630_CE_2440000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7078.0,75565.0
1389273,2440000.0,PE,77485,FINNIFTY26JUN24400PE,__,OPT_FINNIFTY_20260630_PE_2440000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7079.0,1050.0
1389274,2450000.0,CE,77486,FINNIFTY26JUN24500CE,__,OPT_FINNIFTY_20260630_CE_2450000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7080.0,98000.0
1389275,2450000.0,PE,77487,FINNIFTY26JUN24500PE,__,OPT_FINNIFTY_20260630_PE_2450000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7081.0,400.0
1389276,2460000.0,CE,77488,FINNIFTY26JUN24600CE,__,OPT_FINNIFTY_20260630_CE_2460000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7082.0,89080.0
1389277,2460000.0,PE,77489,FINNIFTY26JUN24600PE,__,OPT_FINNIFTY_20260630_PE_2460000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7083.0,670.0
1389278,2470000.0,CE,77490,FINNIFTY26JUN24700CE,__,OPT_FINNIFTY_20260630_CE_2470000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7084.0,76520.0
1389279,2470000.0,PE,77491,FINNIFTY26JUN24700PE,__,OPT_FINNIFTY_20260630_PE_2470000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7085.0,470.0
1389280,2480000.0,CE,77492,FINNIFTY26JUN24800CE,__,OPT_FINNIFTY_20260630_CE_2480000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7086.0,126145.0
1389281,2480000.0,PE,77493,FINNIFTY26JUN24800PE,__,OPT_FINNIFTY_20260630_PE_2480000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7087.0,590.0
1389282,2490000.0,CE,77494,FINNIFTY26JUN24900CE,__,OPT_FINNIFTY_20260630_CE_2490000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7088.0,161800.0
1389283,2490000.0,PE,77495,FINNIFTY26JUN24900PE,__,OPT_FINNIFTY_20260630_PE_2490000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7089.0,570.0
1389284,2500000.0,CE,77496,FINNIFTY26JUN25000CE,__,OPT_FINNIFTY_20260630_CE_2500000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7090.0,156000.0
1389285,2500000.0,PE,77497,FINNIFTY26JUN25000PE,__,OPT_FINNIFTY_20260630_PE_2500000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7091.0,695.0
1389286,2510000.0,CE,77498,FINNIFTY26JUN25100CE,__,OPT_FINNIFTY_20260630_CE_2510000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7092.0,98900.0
1389287,2510000.0,PE,77499,FINNIFTY26JUN25100PE,__,OPT_FINNIFTY_20260630_PE_2510000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7093.0,940.0
1389288,2520000.0,CE,77500,FINNIFTY26JUN25200CE,__,OPT_FINNIFTY_20260630_CE_2520000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7094.0,123000.0
1389289,2520000.0,PE,77501,FINNIFTY26JUN25200PE,__,OPT_FINNIFTY_20260630_PE_2520000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7095.0,950.0
1389290,2530000.0,CE,77502,FINNIFTY26JUN25300CE,__,OPT_FINNIFTY_20260630_CE_2530000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7096.0,123000.0
1389291,2530000.0,PE,77503,FINNIFTY26JUN25300PE,__,OPT_FINNIFTY_20260630_PE_2530000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7097.0,1080.0
1389292,2540000.0,CE,77504,FINNIFTY26JUN25400CE,__,OPT_FINNIFTY_20260630_CE_2540000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7098.0,102000.0
1389293,2540000.0,PE,77505,FINNIFTY26JUN25400PE,__,OPT_FINNIFTY_20260630_PE_2540000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7099.0,1085.0
1389294,2550000.0,CE,77506,FINNIFTY26JUN25500CE,__,OPT_FINNIFTY_20260630_CE_2550000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7100.0,100000.0
1389295,2550000.0,PE,77507,FINNIFTY26JUN25500PE,__,OPT_FINNIFTY_20260630_PE_2550000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7101.0,1200.0
1389296,2560000.0,CE,77508,FINNIFTY26JUN25600CE,__,OPT_FINNIFTY_20260630_CE_2560000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7102.0,94310.0
1389297,2560000.0,PE,77512,FINNIFTY26JUN25600PE,__,OPT_FINNIFTY_20260630_PE_2560000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7103.0,1410.0
1389298,2570000.0,CE,77513,FINNIFTY26JUN25700CE,__,OPT_FINNIFTY_20260630_CE_2570000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7104.0,95740.0
1389299,2570000.0,PE,77514,FINNIFTY26JUN25700PE,__,OPT_FINNIFTY_20260630_PE_2570000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7105.0,1675.0
1389300,2580000.0,CE,77515,FINNIFTY26JUN25800CE,__,OPT_FINNIFTY_20260630_CE_2580000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7106.0,84225.0
1389301,2580000.0,PE,77516,FINNIFTY26JUN25800PE,__,OPT_FINNIFTY_20260630_PE_2580000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7107.0,2175.0
1389302,2590000.0,CE,77517,FINNIFTY26JUN25900CE,__,OPT_FINNIFTY_20260630_CE_2590000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7108.0,72200.0
1389303,2590000.0,PE,77518,FINNIFTY26JUN25900PE,__,OPT_FINNIFTY_20260630_PE_2590000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7109.0,2750.0
1389304,2600000.0,CE,77519,FINNIFTY26JUN26000CE,__,OPT_FINNIFTY_20260630_CE_2600000,60,FINNIFTY,20260630.0,NSE,OPT,N/A         ,INDEX_FO,5,2658555.0,1801,,7110.0,66120.0
